"maternalAge" "ID" "scenario" "rep1" "rep10" "rep2" "rep3" "rep4" "rep5" "rep6" "rep7" "rep8" "rep9" "mean" "min" "max" "group"
"11" 0.294117647058824 "1_damage2836" "damage" -1.46473481309448 -1.46589564853241 -1.57614199231389 -1.42675723275043 -1.52430581673761 -1.55306471940001 -1.29111493739701 -1.4452658054049 -1.4128564004378 -1.52232699068594 0.883029406281376 0.808189165782033 1.01724539436469 "Longitudinal"
"12" 0.323529411764706 "1_damage2836" "damage" -1.48704546733251 -1.48750700546038 -1.59536043842613 -1.42964002134626 -1.53962465531816 -1.56728619565196 -1.29265538226288 -1.46850221189482 -1.4329101404662 -1.54690413394827 0.871250167668844 0.795399519239666 1.01601687024555 "Longitudinal"
"13" 0.352941176470588 "1_damage2836" "damage" -1.50935613322409 -1.50911847124726 -1.6145792216981 -1.43470186219042 -1.55494382850114 -1.58162791681144 -1.29554625924343 -1.49173710564179 -1.45296380350776 -1.57148228326008 0.859336289033407 0.78277151585745 1.01371426588501 "Longitudinal"
"14" 0.382352941176471 "1_damage2836" "damage" -1.53166683494815 -1.53073006614986 -1.63379831371347 -1.44203546373975 -1.57026347042134 -1.59618450576809 -1.30001479702449 -1.51497051461058 -1.47301742920324 -1.59606183009004 0.847266828030493 0.770304416834717 1.01016250469109 "Longitudinal"
"15" 0.411764705882353 "1_damage2836" "damage" -1.55397758912498 -1.55234180345871 -1.65301768390611 -1.45165442454658 -1.58558367516357 -1.61106328191443 -1.30626357475027 -1.53820253386569 -1.49307106396008 -1.62064318539792 0.835028502584732 0.757997444376138 1.00521093804916 "Longitudinal"
"16" 0.441176470588235 "1_damage2836" "damage" -1.57628840525556 -1.57395368870368 -1.6722373072684 -1.4635011252775 -1.60090448834937 -1.62637705264681 -1.31444744668505 -1.56143331663292 -1.5131247486694 -1.64522672738958 0.822616908901824 0.745849778224577 0.998752795076714 "Longitudinal"
"17" 0.470588235294118 "1_damage2836" "damage" -1.59859928877525 -1.59556572047114 -1.69145716918618 -1.47745888104998 -1.61622590881772 -1.64223508653028 -1.32465230669534 -1.58466305278823 -1.53317851218106 -1.66981274929472 0.810037318729369 0.733860554347635 0.990742414186356 "Longitudinal"
"18" 0.5 "1_damage2836" "damage" -1.62091024515745 -1.61717789255895 -1.7106772665027 -1.49336545637139 -1.63154789867737 -1.65873398074856 -1.33688070495928 -1.60789194062327 -1.55323237156286 -1.69440141962774 0.797304816027952 0.722028866153015 0.981205893127628 "Longitudinal"
"19" 0.529411764705882 "1_damage2836" "damage" -1.64322128304299 -1.63879019684178 -1.72989760507286 -1.51102610633564 -1.64687039785864 -1.67595032194712 -1.35104838201601 -1.63112016038254 -1.57328633751624 -1.7189927648751 0.784443544919411 0.710353767853709 0.970241842014663 "Longitudinal"
"20" 0.558823529411765 "1_damage2836" "damage" -1.66553241474268 -1.66040262605804 -1.74911819500856 -1.53022579659911 -1.66219333855961 -1.69393659321512 -1.36699336752847 -1.65434785746615 -1.5933404216954 -1.74358667879342 0.771484966000843 0.698834279066633 0.958011267698044 "Longitudinal"
"21" 0.588235294117647 "1_damage2836" "damage" -1.68784365353901 -1.68201517580412 -1.76833904527759 -1.55074152148452 -1.67751665580453 -1.71272084100566 -1.38449608696107 -1.67757513956047 -1.61339464254486 -1.76818295516396 0.758465229192577 0.687469389539518 0.944718521799025 "Longitudinal"
"22" 0.617647058823529 "1_damage2836" "damage" -1.71015500857786 -1.70362784529741 -1.7875601592304 -1.57235611217081 -1.69284029228159 -1.7323095250044 -1.40330598368123 -1.7008020867489 -1.63344902745837 -1.79278133426935 0.745422000070485 0.673239056756203 0.930587671237609 "Longitudinal"
"23" 0.647058823529412 "1_damage2836" "damage" -1.73246647924511 -1.72524063684933 -1.80678153210333 -1.59487433533097 -1.70816419789641 -1.75269213751991 -1.4231685344834 -1.72402876895072 -1.65350361089512 -1.81738154974759 0.73239124162142 0.659165534516662 0.915839699363467 "Longitudinal"
"24" 0.676470588235294 "1_damage2836" "damage" -1.7547780513115 -1.7468535543501 -1.82600315081966 -1.61814058671792 -1.72348832621486 -1.77384590307296 -1.44384682461918 -1.74725526269226 -1.67355842972848 -1.841983363101 0.71940449255032 0.645338365233973 0.900675245761748 "Longitudinal"
"25" 0.705882352941177 "1_damage2836" "damage" -1.77708969662754 -1.76846660130054 -1.84522499573657 -1.64205564697049 -1.73881263060527 -1.79573923326615 -1.46513397765711 -1.77048166009694 -1.69361351790472 -1.8665865778182 0.706487078549654 0.631755319266402 0.885265448810701 "Longitudinal"
"26" 0.735294117647059 "1_damage2836" "damage" -1.79940137693583 -1.79007977897744 -1.86444704355599 -1.666588568895 -1.75413706233769 -1.81833343680695 -1.48685594303861 -1.79370806662705 -1.71366890225827 -1.89119103220584 0.693657476271103 0.618414077758704 0.869750703071801 "Longitudinal"
"27" 0.764705882352941 "1_damage2836" "damage" -1.82171305090158 -1.81169308519481 -1.88366927049976 -1.69177951847972 -1.76946157154118 -1.84158310548439 -1.50886725660611 -1.81693458894539 -1.73372460034994 -1.91579657715688 0.680927789604053 0.605312250540271 0.854244797878355 "Longitudinal"
"28" 0.794117647058823 "1_damage2836" "damage" -1.8440246823039 -1.83330651388768 -1.90289165499674 -1.71773065260517 -1.78478611042238 -1.8654362187795 -1.53104427103905 -1.84016131827923 -1.75378062004608 -1.94040304975424 0.668305072788806 0.592447394759147 0.83884076322547 "Longitudinal"
"29" 0.823529411764706 "1_damage2836" "damage" -1.8663362469159 -1.85492005548572 -1.92211417942042 -1.74458470999861 -1.80011063715438 -1.88983507385346 -1.55328035067252 -1.86338831625791 -1.77383695982858 -1.96501025428669 0.655793105201704 0.579817028130975 0.823615113943843 "Longitudinal"
"30" 0.852941176470588 "1_damage2836" "damage" -1.88864773607462 -1.87653369784469 -1.94133683072201 -1.77249422211776 -1.81543511871566 -1.91471864196641 -1.57548572755122 -1.88661560881668 -1.7938936088336 -1.9896179588602 0.643394211299798 0.567418633260499 0.808628768944307 "Longitudinal"
"31" 0.882352941176471 "1_damage2836" "damage" -1.91095915609979 -1.89814742741278 -1.96055960003725 -1.80158710685118 -1.83075953164691 -1.9400261177039 -1.59759192034716 -1.90984319012901 -1.81395054627656 -2.01422590970852 0.631110808012668 0.555249653058743 0.793924997106508 "Longitudinal"
"32" 0.911764705882353 "1_damage2836" "damage" -1.93327052410813 -1.91976123033146 -1.97978248148231 -1.83193590667374 -1.84608386079291 -1.96570065484246 -1.61955801197493 -1.93307103428187 -1.83400774081342 -2.0388338588377 0.618946503135396 0.543307480496292 0.779526428788566 "Longitudinal"
"33" 0.941176470588235 "1_damage2836" "damage" -1.95558186186474 -1.94137509327373 -1.99900547042147 -1.86353747399363 -1.86140809705443 -1.99169194537128 -1.64137476282071 -1.95629910937877 -1.85406515097863 -2.0634415961032 0.606906706127604 0.531589447700625 0.765433801757066 "Longitudinal"
"34" 0.970588235294118 "1_damage2836" "damage" -1.97789318973623 -1.96298900395458 -2.01822856153029 -1.89630751281683 -1.87673223554063 -2.01795658778291 -1.6630630663491 -1.97952738819255 -1.87412272775635 -2.08804897569933 0.594998804901466 0.520092819243768 0.751628473102925 "Longitudinal"
"35" 1 "1_damage2836" "damage" -2.00020452246682 -1.98460295136032 -2.03745174701781 -1.93009073143721 -1.89205627513819 -2.0444560288804 -1.68466542821012 -2.00275585153777 -1.8941804195527 -2.11265592945866 0.583231993713606 0.508814792646001 0.738079135100375 "Longitudinal"
"36" 0 "1_damage2836" "damageQuality" -1.62181932877426 -1.57041367117455 -1.73582931475368 -1.6323033342227 -1.69749638419308 -1.84950253853301 -1.67128254698712 -1.66078553334428 -1.48011976313849 -2.11618075377033 1 0.69827696834318 1.2039633726825 "Longitudinal"
"37" 0.0357142857142857 "1_damage2836" "damageQuality" -1.77708384161724 -1.74474933371734 -1.82469807102354 -1.82595461051826 -1.74847587880022 -1.89114670788787 -1.82141457883747 -1.88551212969765 -1.65620723720478 -2.01337224169343 0.906307266233086 0.76497863635926 1.04073166815341 "Longitudinal"
"38" 0.0714285714285714 "1_damage2836" "damageQuality" -1.95853090525121 -1.94457986443372 -1.93795025393048 -2.04660786419349 -1.82542489714301 -1.95738149291754 -1.98649378296942 -2.13311398826113 -1.86177846481833 -1.96118536886768 0.800822104672484 0.687794288217929 0.901201109707199 "Longitudinal"
"39" 0.107142857142857 "1_damage2836" "damageQuality" -2.19010614915178 -2.19272869013195 -2.09965045972821 -2.31727318990804 -1.95525784864405 -2.07381061125328 -2.18114819677722 -2.42201095134992 -2.12318029721004 -2.01056314946174 0.673501145682239 0.529285906706568 0.805077027218124 "Longitudinal"
"40" 0.142857142857143 "1_damage2836" "damageQuality" -2.47989102974271 -2.49575197604611 -2.32197854914392 -2.64184785113863 -2.15432318274725 -2.2562235240668 -2.41244280326257 -2.75267061071851 -2.44790619562342 -2.18956583079938 0.532577051388602 0.38919697274956 0.674860423834816 "Longitudinal"
"41" 0.178571428571429 "1_damage2836" "damageQuality" -2.81197113269393 -2.83607919069861 -2.59733200021878 -2.99719889440675 -2.41970193607087 -2.50232639442917 -2.674806210383 -3.10107440525101 -2.81563582495112 -2.48735191552128 0.399689520949797 0.279631152633598 0.530409505949548 "Longitudinal"
"42" 0.214285714285714 "1_damage2836" "damageQuality" -3.14936589823497 -3.17536072918813 -2.89911543101129 -3.33837770677659 -2.72854375931777 -2.79097447912691 -2.95023050040049 -3.42426169263915 -3.18235003380171 -2.85563239391153 0.293783875886362 0.204843803747701 0.398118556261911 "Longitudinal"
"43" 0.25 "1_damage2836" "damageQuality" -3.44587033320779 -3.46677776440284 -3.18983195491396 -3.6139900350693 -3.04446527837854 -3.08803254177401 -3.21303293222422 -3.6750718759925 -3.49481876927542 -3.22470771548233 0.221024431127155 0.160526649298636 0.295177128817808 "Longitudinal"
"44" 0.285714285714286 "1_damage2836" "damageQuality" -3.6617511872506 -3.67109284762334 -3.43293060363376 -3.78510499994748 -3.32815837867697 -3.35624946886364 -3.43719901002615 -3.81980470716857 -3.7092614645964 -3.52683341397758 0.177334141897694 0.139360452859444 0.224791658703946 "Longitudinal"
"45" 0.321428571428571 "1_damage2836" "damageQuality" -3.77712030824489 -3.77010263880492 -3.6038980339672 -3.83991150769483 -3.54836299439872 -3.56559195925662 -3.60368068212687 -3.85147654299005 -3.80671391382865 -3.71777771133404 0.155381035061738 0.135106211523838 0.181605171605873 "Longitudinal"
"46" 0.357142857142857 "1_damage2836" "damageQuality" -3.79797933901968 -3.77240643683986 -3.69670682458215 -3.79820533748383 -3.68962126184601 -3.7006880000528 -3.70524916784145 -3.79320392464194 -3.79919241939421 -3.78881869903208 0.148592456951095 0.142199242640191 0.158264505214403 "Longitudinal"
"47" 0.392857142857143 "1_damage2836" "damageQuality" -3.75293443067455 -3.70953843100813 -3.7236917631804 -3.70398371278124 -3.7546267837474 -3.76328614303012 -3.7475039460141 -3.69027912660982 -3.72451939785342 -3.76551722431644 0.151615817244588 0.146959152193478 0.158162957943815 "Longitudinal"
"48" 0.428571428571429 "1_damage2836" "damageQuality" -3.68222013143858 -3.62427715449194 -3.70944711629872 -3.60922877659839 -3.76097949846064 -3.76946433480771 -3.74603626200287 -3.59407397666751 -3.63215153380517 -3.69477101567521 0.159404351012665 0.146393282909599 0.173707763223545 "Longitudinal"
"49" 0.464285714285714 "1_damage2836" "damageQuality" -3.62351794251616 -3.55585749669697 -3.6814575597321 -3.55542284213862 -3.73402703449076 -3.74306374199126 -3.72102741014846 -3.54415242931442 -3.5657525721837 -3.62590744771186 0.166918130369862 0.150219022707407 0.182349925829489 "Longitudinal"
"50" 0.5 "1_damage2836" "damageQuality" -3.60002848546115 -3.52775796050248 -3.66112381476949 -3.5600739018172 -3.69858028079526 -3.70789106793543 -3.69128854248557 -3.55558135131775 -3.54926514179132 -3.59334053371953 0.170288842779941 0.155467895100395 0.185278094024701 "Longitudinal"
"51" 0.535714285714286 "1_damage2836" "damageQuality" -3.61505567553273 -3.54242294406259 -3.65834096773213 -3.61329684446789 -3.67231694859107 -3.68132148412675 -3.66970927977513 -3.616193583103 -3.58153916266413 -3.60707405142993 0.16843586976513 0.1595511222184 0.182656691456679 "Longitudinal"
"52" 0.571428571428571 "1_damage2836" "damageQuality" -3.65456217309436 -3.58432414821689 -3.67113023637117 -3.68527682210544 -3.66273120062362 -3.67111214450058 -3.6613608821392 -3.69444293641964 -3.6409480746644 -3.65375497657594 0.163226861731268 0.157521708911312 0.175363705886151 "Longitudinal"
"53" 0.607142857142857 "1_damage2836" "damageQuality" -3.69594915877277 -3.62942019128827 -3.68974253014246 -3.74101780204378 -3.66799800400451 -3.67589273949928 -3.66442321625208 -3.75422210334115 -3.69740218364527 -3.70663066620235 0.157856057474667 0.148590284562043 0.167831014719019 "Longitudinal"
"54" 0.642857142857143 "1_damage2836" "damageQuality" -3.71900358120434 -3.65669894629882 -3.70299309690355 -3.75597829547913 -3.68069912973556 -3.68847440675752 -3.67310232739391 -3.77034838818087 -3.7263913773327 -3.7394175761208 0.15494982265464 0.146266834505321 0.163428340202426 "Longitudinal"
"55" 0.678571428571429 "1_damage2836" "damageQuality" -3.71442375026302 -3.65699137147974 -3.70397347318076 -3.72612856968736 -3.69251834921377 -3.70028728731959 -3.68113751264079 -3.73841675114606 -3.71922952695102 -3.73801732445507 0.155586099688662 0.150902453589241 0.163381758893242 "Longitudinal"
"56" 0.714285714285714 "1_damage2836" "damageQuality" -3.68669531593657 -3.63573054885332 -3.69287917041436 -3.6685755582226 -3.69799610440598 -3.70515936761465 -3.68452332450006 -3.67530558662087 -3.68561161119473 -3.70548889077089 0.159166378917976 0.155832832300972 0.166802394776706 "Longitudinal"
"57" 0.75 "1_damage2836" "damageQuality" -3.65067838832506 -3.60907968007293 -3.67614816642018 -3.61302156564448 -3.69613748541828 -3.70122090918507 -3.68260870661124 -3.61065148207414 -3.64802241739344 -3.65891942922856 0.163755274152918 0.156483283456163 0.171188820377716 "Longitudinal"
"58" 0.785714285714286 "1_damage2836" "damageQuality" -3.62394294021249 -3.59566287058532 -3.66275522374527 -3.58817690655354 -3.6897227934369 -3.69064902259365 -3.67750994115706 -3.57336233913318 -3.63096311672901 -3.62036966067812 0.16687051416865 0.158105889117915 0.177243825241195 "Longitudinal"
"59" 0.821428571428571 "1_damage2836" "damageQuality" -3.61853349778298 -3.60782870919312 -3.65964633938077 -3.60921862341932 -3.68311373170678 -3.67784629176934 -3.67245131849908 -3.57914970915354 -3.6499603700198 -3.60640709584814 0.166691103115142 0.159272430777367 0.176248773550174 "Longitudinal"
"60" 0.857142857142857 "1_damage2836" "damageQuality" -3.63582245288059 -3.64630576379411 -3.66848487994501 -3.67169805455308 -3.67981761197172 -3.66714005578671 -3.66997022769463 -3.62438072809617 -3.70511984034755 -3.62097700846649 0.163066652453823 0.155888972198888 0.169216958605461 "Longitudinal"
"61" 0.892857142857143 "1_damage2836" "damageQuality" -3.66652423028593 -3.70039298001799 -3.68510761190395 -3.75431922882065 -3.68094162924756 -3.66105868202616 -3.67080867513472 -3.68864096338679 -3.78176848520574 -3.65453415121776 0.157526823022588 0.144642950731761 0.163773579715034 "Longitudinal"
"62" 0.928571428571429 "1_damage2836" "damageQuality" -3.69555088854994 -3.75328179056599 -3.70175795126033 -3.82907589197211 -3.68507787978624 -3.65978282305547 -3.67386856900425 -3.74456182880062 -3.85753083960132 -3.68938280964245 0.152298605481432 0.134307576813771 0.162937750517661 "Longitudinal"
"63" 0.964285714285714 "1_damage2836" "damageQuality" -3.70926492651964 -3.78986607428181 -3.71089473748246 -3.8740633119746 -3.68942392354688 -3.6617425982644 -3.67706718328078 -3.77036517512767 -3.91241599410403 -3.70840834580545 0.149153336757563 0.127275316666218 0.16262673122192 "Longitudinal"
"64" 1 "1_damage2836" "damageQuality" -3.7017382307078 -3.80341924800488 -3.70872467612383 -3.88322396782685 -3.69140447406002 -3.66483099625135 -3.6785401081667 -3.75952636174007 -3.93733033169749 -3.70302806350689 0.148742150410908 0.124203414595871 0.162137771463498 "Longitudinal"
"65" 0 "1_damage2836" "damageQualityResource" -2.56376012084246 -2.67060300430218 -2.59756454345076 -2.71985632495718 -2.69625708753269 -2.55224485821416 -2.55968048755777 -2.40972322724669 -2.74462531015522 -2.58109918715189 1 0.881273452001655 1.20294784628008 "Longitudinal"
"66" 0.0714285714285714 "1_damage2836" "damageQualityResource" -2.56384561197962 -2.65549502725514 -2.58858280302353 -2.61533028386089 -2.61331416221217 -2.57114828121896 -2.60474994280872 -2.58272459686338 -2.64424899961236 -2.67193716722705 0.998514138790805 0.943421597242405 1.04341280797121 "Longitudinal"
"67" 0.142857142857143 "1_damage2836" "damageQualityResource" -2.60814905369338 -2.67252194122696 -2.64961484010295 -2.60474010674225 -2.62410703752105 -2.65984263984233 -2.69023941708634 -2.76311436887687 -2.64816983827788 -2.78589388232171 0.944567509973902 0.847714496380393 1.00448156532398 "Longitudinal"
"68" 0.214285714285714 "1_damage2836" "damageQualityResource" -2.74467251216231 -2.77210382796395 -2.82383171459963 -2.74785659983946 -2.78760080884449 -2.86056248133292 -2.8516718291046 -2.95577338930269 -2.81619264613787 -2.95402120781041 0.812079533725549 0.721824204578526 0.881234367070575 "Longitudinal"
"69" 0.285714285714286 "1_damage2836" "damageQualityResource" -2.99143592332026 -2.98505764610161 -3.09224602332286 -3.02330983254915 -3.07986285818202 -3.1505865624938 -3.09227052375185 -3.15799352402701 -3.11277729904474 -3.18628099830838 0.636817169747357 0.579119836022758 0.701994740057481 "Longitudinal"
"70" 0.357142857142857 "1_damage2836" "damageQualityResource" -3.30210442938325 -3.27058303922835 -3.38053832726257 -3.33706597269054 -3.40209058059333 -3.44827829627796 -3.36546011237702 -3.35739977037372 -3.42638259226182 -3.43885769702477 0.483810114053787 0.449754174039394 0.534013412345372 "Longitudinal"
"71" 0.428571428571429 "1_damage2836" "damageQualityResource" -3.57588894731452 -3.52503088156704 -3.60416597146289 -3.58183686507513 -3.64191862831344 -3.66157858518229 -3.59211402837877 -3.53462649034619 -3.64513175660271 -3.63059279566063 0.38839393105861 0.365526438452671 0.417476475444602 "Longitudinal"
"72" 0.5 "1_damage2836" "damageQualityResource" -3.72134076042701 -3.66248665812374 -3.7163543501455 -3.69992950162525 -3.74038278470906 -3.7427923623313 -3.70953091875382 -3.66956676959201 -3.72566098924107 -3.7088574365502 0.348767051474432 0.337673889415625 0.365202967492882 "Longitudinal"
"73" 0.571428571428571 "1_damage2836" "damageQualityResource" -3.7254036789979 -3.68553994666665 -3.72740156397262 -3.70692883777363 -3.7191132278878 -3.7129634219643 -3.71579116331475 -3.74865659393805 -3.70634336773518 -3.69725187857155 0.347120065332535 0.335744912530104 0.357083799156142 "Longitudinal"
"74" 0.642857142857143 "1_damage2836" "damageQualityResource" -3.66099881400222 -3.66693051225661 -3.68729699004578 -3.66601804139641 -3.65377269830338 -3.64190952536431 -3.66855813707559 -3.77024268953669 -3.6635620273294 -3.66827890136471 0.360859377055599 0.328736668004737 0.372601781655519 "Longitudinal"
"75" 0.714285714285714 "1_damage2836" "damageQualityResource" -3.62085396547222 -3.66664353760341 -3.64902427405161 -3.63800695875515 -3.61757463752319 -3.60032360625477 -3.63616678856728 -3.74583141802234 -3.65196700714273 -3.67056500260322 0.369785127317374 0.336672877323797 0.3880027920431 "Longitudinal"
"76" 0.785714285714286 "1_damage2836" "damageQualityResource" -3.63986829054332 -3.68266532173423 -3.63946113156147 -3.64506458584198 -3.63641798873912 -3.61758786574784 -3.6451024962835 -3.69664312102723 -3.67508538040967 -3.69348297694558 0.367112304550138 0.353236405941285 0.381535336932552 "Longitudinal"
"77" 0.857142857142857 "1_damage2836" "damageQualityResource" -3.68055119712326 -3.68312554743936 -3.65431056046642 -3.67010425253671 -3.6841434082465 -3.67223575654709 -3.67165699235378 -3.64674811847792 -3.70157345538119 -3.70240470787557 0.360181267322933 0.351255902878591 0.370848973732777 "Longitudinal"
"78" 0.928571428571429 "1_damage2836" "damageQualityResource" -3.68936863290548 -3.66340046297437 -3.67379519055417 -3.68421658162472 -3.71473702252104 -3.71748768557424 -3.68022808087502 -3.61538968808191 -3.70413479755844 -3.69060813052318 0.357852121370877 0.346122390804827 0.382352942984678 "Longitudinal"
"79" 1 "1_damage2836" "damageQualityResource" -3.65846056797466 -3.65094230974156 -3.68266674673647 -3.67532999007752 -3.70252024718723 -3.72011280292787 -3.66423440148134 -3.61137555414704 -3.68442467689257 -3.68199523691239 0.36140548416875 0.345236438198983 0.383850390475914 "Longitudinal"
"80" 0 "1_damage2836" "damageResource" -2.44177612301814 -2.52369276979828 -2.60154973457859 -2.53475478004795 -2.52379273899385 -2.50405278763738 -2.54466244068755 -2.52855513705534 -2.58582399181366 -2.5014389418002 1 0.934859468274964 1.08385581085456 "Longitudinal"
"81" 0.0714285714285714 "1_damage2836" "damageResource" -2.46852102441408 -2.52805032806888 -2.59351552533669 -2.5397091514183 -2.53023670133635 -2.52851833100478 -2.55036811212011 -2.54036901146999 -2.58239258747514 -2.51343722523334 0.992154473258318 0.941876041386366 1.05748617034663 "Longitudinal"
"82" 0.142857142857143 "1_damage2836" "damageResource" -2.49526577329559 -2.53240786005112 -2.5854813289876 -2.54466372887974 -2.53675996345496 -2.55191404587476 -2.55607488635403 -2.55218295992313 -2.57896127885927 -2.52543134240255 0.984456348009143 0.948941301677035 1.03170510083513 "Longitudinal"
"83" 0.214285714285714 "1_damage2836" "damageResource" -2.52201031036586 -2.53676531624926 -2.57744717759994 -2.54961880305438 -2.54342574571685 -2.57316700577229 -2.56178428013951 -2.56399708081339 -2.57553016396724 -2.5374148505241 0.976995277726408 0.956055498762233 1.0065020843707 "Longitudinal"
"84" 0.285714285714286 "1_damage2836" "damageResource" -2.54875470873711 -2.54112262550405 -2.569413118387 -2.55457464273205 -2.55022908128773 -2.59143347357517 -2.5674978872731 -2.57581145256271 -2.57209935291522 -2.54938042411528 0.969844003176513 0.943702308579534 0.988839577079501 "Longitudinal"
"85" 0.357142857142857 "1_damage2836" "damageResource" -2.57549909248379 -2.54547971456955 -2.56137918794769 -2.55953131999054 -2.55705898445751 -2.60601561653028 -2.5732168123609 -2.58762607023479 -2.56866902432688 -2.56132280828888 0.963069692402506 0.930980203658224 0.984853163535946 "Longitudinal"
"86" 0.428571428571429 "1_damage2836" "damageResource" -2.60224355210379 -2.5498365359372 -2.55334538074349 -2.56448862432167 -2.56369406898462 -2.61615300607274 -2.57894123409389 -2.59944082246461 -2.56523946377532 -2.57324082072788 0.956753094777431 0.922229688365862 0.980881808562856 "Longitudinal"
"87" 0.5 "1_damage2836" "damageResource" -2.62898814427437 -2.55419308986192 -2.5453116339579 -2.56944615928943 -2.56983163136456 -2.62109262461266 -2.58467033140141 -2.61125553277906 -2.56181101052253 -2.58513684458058 0.950979668644316 0.911259871323452 0.985006669817415 "Longitudinal"
"88" 0.571428571428571 "1_damage2836" "damageResource" -2.65573292267373 -2.55854942732472 -2.53727784165846 -2.5744035642078 -2.5751426860999 -2.62049567038276 -2.59040263401568 -2.62307003481665 -2.55838392352988 -2.59701436751447 0.945799357398631 0.888789901788294 0.992369609729619 "Longitudinal"
"89" 0.642857142857143 "1_damage2836" "damageResource" -2.6824779201192 -2.56290563049018 -2.52924389185117 -2.57936068814926 -2.57933853002282 -2.61484457632221 -2.59613659655339 -2.63488422942225 -2.55495825824329 -2.60887572097483 0.941186508973717 0.866835794187187 0.999783351144885 "Longitudinal"
"90" 0.714285714285714 "1_damage2836" "damageResource" -2.70922310222082 -2.56726178011101 -2.52120970555821 -2.58431758817426 -2.58223064593844 -2.60545268659692 -2.6018710569904 -2.64669809927373 -2.55153384316964 -2.6207216278974 0.937035620983899 0.845387597072192 1.00724825353714 "Longitudinal"
"91" 0.785714285714286 "1_damage2836" "damageResource" -2.73596837075663 -2.57161792698449 -2.51317525780427 -2.58927438421801 -2.58376699363677 -2.59399983281636 -2.60760534458762 -2.65851169143609 -2.54811036649805 -2.63255227812289 0.933199823240561 0.824435507058927 1.01476462833037 "Longitudinal"
"92" 0.857142857142857 "1_damage2836" "damageResource" -2.76271362579242 -2.57597408192597 -2.50514057418121 -2.59423111755349 -2.58403429802752 -2.58190397121852 -2.6133390676676 -2.67032508554156 -2.54468750676478 -2.64436849941406 0.929545376980993 0.803969820143746 1.02233274042225 "Longitudinal"
"93" 0.928571428571429 "1_damage2836" "damageResource" -2.78945881342028 -2.58033022739591 -2.49710571182539 -2.59918772391288 -2.58322616426584 -2.56994119336141 -2.61907182807221 -2.68213835793975 -2.54126503205134 -2.65617208803945 0.925986663971596 0.783980900236623 1.02995282464517 "Longitudinal"
